ID_REF,Control_1,Control_2,Control_3,Control_4,SARA_Infected_1,SARA_Infected_2,SARA_Infected_3,SARA_Infected_4
208864_s_at,964.7,1137.3,1006.4,844,2268.2,2239.6,2861.7,2666.2
208881_x_at,958.5,1317.8,854.2,797.3,1130.5,924.3,510.3,1066.7
208882_s_at,774,640.8,712.3,705.5,327.8,215.9,1038.9,270.5
208885_at,4531,5780.1,5288.3,4526.3,4489.8,6154.8,709.6,9686.8
208887_at,1067.4,2460.9,2547.6,2243.2,2104,2432,430.5,1923.4
208892_s_at,1488.9,2316.8,2115.3,1670.9,3326.2,3439.1,1009.6,1211.3
208894_at,6347.7,10534.3,11817.4,8727.9,10449.4,11462.8,512.6,7789.9
208895_s_at,566.3,502.2,730.2,679.7,1038,827.6,68.3,828.7
208898_at,833.7,794.4,788.4,606.3,682.5,589.8,2277.9,497.2
208901_s_at,1607.8,1413,1173,1036.8,820.8,841.6,99.1,667.5
208904_s_at,10132.3,12238.7,10945.6,8583.5,22696.8,20496.2,31221.2,20343.2
208905_at,2366.7,2874.4,2178.8,1975.8,2327.7,1872.4,6505,1435.3
208909_at,2407,2619.3,2909,2903.9,3182.4,2971.4,1210.2,2424.8
208921_s_at,1242.6,1503.1,1323.8,1414.4,1891.3,1215.1,3056.8,1608.7
208922_s_at,2212.3,1346,1363.8,1401.3,1250.9,929.3,559.5,1651.5
208924_at,1157.6,897.4,1130.2,1104.6,1183.9,935.3,3560.7,697.9
208925_at,975,856,839.3,855.1,294.5,322,253.7,150
208927_at,417.9,770.8,626,798.8,460.8,527,158.7,321.2
208938_at,115.1,243.3,211.4,265.3,222.8,300.6,23.9,343.7
208939_at,534.4,327.2,423.4,366.6,269.1,180.1,793.7,312.1
208943_s_at,1615.7,1259.1,1601.7,1454.3,964.3,1097.2,2005.3,1165.8
208944_at,3065.2,1850.1,2733.6,2036.4,1302.8,1624.6,1064.8,1723.4
208946_s_at,773.7,965.2,1123.8,892,935.5,816,694,717.4
208948_s_at,1440.6,1099.7,1155.1,1209.2,1131.9,965.7,3472.9,971.7
208949_s_at,1229.4,2521.4,2521.5,2707.1,2899.7,3139.2,1933.7,2623.2
208955_at,326.5,266,302.9,311.2,325.2,188.8,385.8,232.3
208961_s_at,852.5,923.3,900.8,879.5,1762.3,1791,28.3,1865.6
208964_s_at,317.1,383,394.9,451.3,516.3,450,1151,615.9
208967_s_at,619.2,597.8,509.7,559.2,541.2,372.2,428.3,561.8
208970_s_at,594,713,815,787.8,984,1048.1,1334.5,944.1
208977_x_at,570,586.2,631.7,509.5,724.2,1187.6,391.7,876.1
208982_at,2665.3,3959.8,1747.9,2602.8,6033.7,6061.6,25543.5,8301.1
208985_s_at,1039,812.8,884.9,840.7,622.8,574.1,1053.4,388.1
208986_at,664.2,719.8,652.7,728.5,327.4,227.8,830.4,198.6
208991_at,1652.2,1952.7,1500.6,1947.4,2977.7,3683.4,628.5,2476.4
208994_s_at,786.1,282.9,366,338.6,446.1,421.2,1180.3,438.6
208996_s_at,772.7,814.7,628.8,796.9,612.8,654,306.8,916.9
208998_at,8065,5588.9,6269.3,4413.8,7222,6741,18779.3,6272.5
209012_at,255.9,235.3,216.4,268.7,253.5,251.6,124.2,16
209022_at,2429.1,2064.3,2431.9,2272.6,1347,1160.5,3025.6,793.5
209028_s_at,1353.8,1469.7,1174,1201.7,741.4,816.1,2130.8,487.3
209029_at,479.1,504.7,472.8,510.5,424.9,367.5,319.9,435.7
209030_s_at,107,76.9,87.5,183.4,210.5,159.3,45.9,80.5
209033_s_at,4282.8,2686.4,2353.4,2696.5,1703.2,1292.4,3756.7,1917.6
209034_at,1400.8,1699.6,3006.2,2847,2043.6,1784.2,324.4,578.8
209036_s_at,1214.3,1534.7,1632.2,1477.7,1782.9,1570.7,601.7,1215.6
209037_s_at,406,303.5,369.2,459.8,107.4,207.5,609.8,353.6
209042_s_at,474.1,527.6,846,390.3,337.1,536.6,15.2,260.3
209043_at,751.9,902.6,717.5,885.5,1083.9,1057.6,429.7,700.1
209044_x_at,1292.9,606.8,780.7,745.8,717.8,479.9,892.3,489.5
209046_s_at,2749.1,2737,2812.3,2334.7,2519.9,3341.1,1228.7,2348.7
209048_s_at,641.4,464.4,587.8,534.1,572.8,612,201,618.1
209054_s_at,330.4,278.8,228.2,212.6,200.5,283.1,412,166.5
209056_s_at,810.5,645.6,478.5,566.6,442.2,544.5,1260.7,391.2
209058_at,777.9,1018,1229.1,1156.3,1484.3,1057.4,1327.7,1565.4
209061_at,1171.7,958.1,941.4,934,887.7,852.3,1276.5,474.2
209065_at,244.4,230.7,283.3,370.1,258,318.3,606.3,220.9
209067_s_at,3349.6,3020.1,3036.2,2521.4,2228.5,2597.3,4464.2,2005.1
209077_at,424.3,523.2,539.6,396.3,863.7,819,339.9,572.2
209082_s_at,529.7,268.1,294.2,291.7,412.6,450.9,332.7,507.5
209083_at,3304.9,4006.6,5042,4498.3,5937.7,4804.4,447.8,5670.5
209088_s_at,209.3,103.6,202.3,214.2,765.1,888.1,696.9,579.9
209089_at,2394.7,2137.1,1394.7,1434.4,1815.8,2133.9,3679.7,1880.8
209095_at,1274.1,1350.1,1432.7,1276,1033.8,920.3,658.5,1116
209096_at,684.5,655.1,487,515.5,703.1,392.7,800.5,298.8
209100_at,641.4,251.7,576.5,440.5,334.1,289.2,576.5,365.2
209103_s_at,710.4,731.3,743.7,563.6,1134.2,814,108.9,972.7
209106_at,951.1,589.5,663.2,449.6,542.7,497.7,735.1,1178.4
209110_s_at,868,767.5,802,932.3,1168.5,724.4,744.4,943.9
209112_at,2993.8,2577.6,2495.9,3092.4,1410.8,1011.2,2018.6,1196.4
209118_s_at,2188.5,3055.7,2854.5,2858.2,4953,4018,16929.8,5031.2
209122_at,532.8,663.6,576.7,737,958.4,903.4,1154.4,1309.8
209123_at,300.6,405,351.2,649.5,241.9,342.5,406.2,239.4
209124_at,4048.2,5080.7,3186.8,3450.3,4690.8,5856.2,1747.8,5669.5
209130_at,1820.1,2246.1,2337.5,2355.2,1584.7,1644,6069.5,1672.7
209135_at,98.1,31.1,32.3,65.8,60.5,37.4,304.5,71.7
209139_s_at,425,493.5,751.8,852.1,265.4,234.8,341.3,271.1
209140_x_at,14641.5,16521.4,13479.8,11986.8,21464.5,35474.3,3880.9,34581.4
209141_at,1069.8,965.6,1144.2,1065.6,771.8,684.9,1393.7,644.9
209143_s_at,1484.6,1232.4,1583.5,1555.1,1434.7,1151.7,815.2,844.4
209146_at,482.9,597,360.1,328.3,280.9,183.4,819.3,147.2
209148_at,711.6,493.6,629.5,808.6,523.8,555.4,442.5,514.1
209150_s_at,382,415.5,369.2,452.4,449.5,166.5,406.7,338
209154_at,451.9,704.9,662.1,679.4,1155,1004.2,8716.6,874.9
209155_s_at,559.5,905,752.1,660.1,669.5,587,1709.9,708.4
209157_at,325.9,865.3,791,855.1,492.9,414.2,437.5,530.1
209160_at,711.3,525.6,299.9,270.3,245.6,204.7,257.7,146.4
209162_s_at,318.5,574,385.4,392.2,60.9,360.5,231.3,147.8
209165_at,466,740,703.2,523.3,688.8,766,161.5,806
209166_s_at,1287.9,1190.4,1265.1,1650.1,1813.1,1531.2,840.2,2090.6
209175_at,577.3,506.4,491.6,446,290.3,270.6,538.9,211
209185_s_at,1751,697.1,1019.3,1065.2,840.8,2884.1,5788.4,2501.6
209186_at,1130.1,1107.4,912.4,985.1,734.2,727.6,582.4,580.2
209187_at,911.4,977.1,1089.1,882.7,1116.6,708.6,1798.6,422.9
209189_at,3970.3,4670.4,4120.9,5370.3,675.5,1472.5,260.5,2086.9
209190_s_at,2083.1,1516.2,1668,1999.5,1372.5,1488.8,855.3,1988.8
209193_at,1043.2,1288.1,1641.2,1274.1,1822.4,1621.4,821.2,1794.1
209199_s_at,664.1,1049,851.5,868,899.5,822.9,586.5,576.8
209205_s_at,951.4,738.4,546.1,476.5,807.9,699.2,591.5,632.5
209214_s_at,1817.3,2195.6,1877.9,1865.1,1320.2,1548.1,3373.1,794.1
209218_at,442.2,532,390.9,439.8,488.6,384,241.3,441.4
209224_s_at,873.9,1306.4,1907.5,1672,1703.6,1212.2,409.8,1558.1
209238_at,609.5,313.4,377,400.9,533.5,335.6,475,761.5
209239_at,1072.6,692.8,831.1,788.6,620.5,732.7,392,1172.2
209248_at,1938.7,1557.5,1499.4,1601.6,1475.1,1237.6,1973.2,989
209250_at,800.4,1002.3,589.9,872.8,672.3,1161.2,2694.5,251.1
209259_s_at,952.4,815.4,726.7,817.8,452.7,498.4,1173,248.5
209265_s_at,1079.3,828.3,918.6,917.1,513.5,471.6,423.1,645.6
209269_s_at,312.2,411.8,303.1,402,260.3,120.7,590.9,361.4
209272_at,292.5,287.2,265,301.2,107.7,147.6,437.4,154
209275_s_at,578.8,465.5,494.3,629,637.1,606.2,566.2,527.9
209288_s_at,745.5,1145.1,778.7,969.7,572.4,778.2,2355.3,1122.6
209295_at,1046.8,769,735.6,862.2,676.9,738.2,2233.1,326.4
209301_at,233.2,262.1,171.9,523.3,503.5,538,107.9,286.2
209303_at,796.8,678.2,968.3,781.4,849.8,822.2,682,641.4
209308_s_at,881.3,888.1,839.6,893,1023.6,736.7,1168.5,619.5
209310_s_at,899.8,815.9,804.2,618.9,891.2,1060.1,639.4,979.6
209311_at,130.7,172.1,213,229.6,279.3,226.2,297.9,321
209312_x_at,8003.4,11395.9,13195.2,9856.6,16347.1,16623.4,1518,15204.5
209316_s_at,844.7,801.2,869.6,747,842.1,569,576.6,440.4
209321_s_at,223.2,219.7,215.1,220.4,258.4,265.2,228.7,219.2
209323_at,1263.3,1401.6,1259.9,1374,851.1,469.5,1030.8,789.1
209326_at,360.1,195.4,219.3,255.9,291,242.9,556,137.6
209330_s_at,1150.4,1562.8,1651.7,1729.5,1450.9,1386.4,661.5,617.4
209337_at,1685.6,1527.9,2069.4,1812.5,1030.5,568.8,1242.8,639.3
209340_at,342.4,516.2,398,306.9,633.7,448.5,724.9,197.3
209348_s_at,1153.7,546.6,343.9,535.2,507,480.9,628.2,363.1
209350_s_at,423.9,534.4,723.1,625.7,221.9,576.3,34.3,465.6
209354_at,588.9,871.4,667.8,586.5,515.5,580.7,934.3,826.2
209357_at,909.5,797.5,1087.2,810.7,534.6,635.1,324.6,370.2
209358_at,455.6,537.1,621.5,576.9,391.9,243.6,591.8,206.1
209362_at,259.2,285.1,253.5,292,189.5,99.5,264.8,69.9
209370_s_at,866.8,783.6,819.6,725.7,1113.3,959.8,1210.9,1284.5
209375_at,1082.4,677.2,606,727.7,593.6,488.3,629.4,671.7
209380_s_at,785.5,596.1,586.2,620.5,683.4,509.4,835,825.4
209382_at,308.1,349.9,402.2,387.6,296.3,383.3,29.2,357.7
209384_at,1587.3,1175.1,1118.8,1151.6,990.8,831.8,1146.4,827.5
209390_at,748.2,572.5,546.9,611.3,385,485.6,291,195.5
209391_at,282.1,404.8,329.5,435.5,389.1,400.9,71.2,340
209392_at,85.3,63.7,140.6,104.7,88,80,46.4,22
209397_at,1271.8,1587.2,1351.7,1232.3,952.6,1055.1,1677.4,837.8
209406_at,117.3,142.5,155.5,203.9,66.5,12.5,23.9,115.2
209412_at,708,509.1,424.2,412,316.6,189.8,337.6,404.8
209418_s_at,351.5,399,461.8,518.7,524.9,469.2,779.1,867.5
209421_at,331.4,303.1,398.9,415.1,185.1,105.7,21.7,81.5
209433_s_at,219.7,189.6,291.6,187.2,328.7,311.6,289.9,160.8
209438_at,275.3,226.3,220.4,252.2,339.7,150,556.5,371.7
209444_at,776.5,549.9,451.8,424.7,644.5,674.6,2773,228.9
209448_at,641.8,770.1,569.1,654.1,585.3,547.3,1278,537.7
209449_at,370.4,411.9,466.1,471.5,472.7,418.5,213,412.7
209451_at,706.4,1044.6,784.7,832,361.8,308.7,1778.7,137.8
209452_s_at,842.2,1279,1277.2,1124.6,1323.3,1099.5,501.4,833.8
209457_at,538.7,753.7,523.9,329.6,518.5,480.1,296.8,436.7
209458_x_at,9174.6,5839.7,17332.9,12706.9,18967,42981.3,3005.2,37311.5
209467_s_at,1333.6,795.6,771.9,989.2,701.2,657.7,830.5,1744.9
209473_at,424.9,500,663.3,695.1,958.7,896.2,395.5,987.5
209477_at,186.8,248.1,269.6,294.3,378.6,320.7,491.5,325.2
209480_at,529.3,2552.9,4,53.3,105.8,2.2,85.2,46.1
209489_at,1469.7,1132.1,1395.6,1287,1639.7,1306.4,684.5,1282
209492_x_at,1485.9,1631.1,1901.8,1633.3,2488.1,3385.7,6447.9,1620.5
209494_s_at,288.8,210.8,246.3,142,253,254.2,273.6,227.2
209500_x_at,1275.3,929.6,1505.4,1661.4,1739.3,1708.6,614.7,1930.8
209503_s_at,1382,1650.9,1442.7,1534.4,1393.4,874.9,670.6,1197.5
209507_at,491.8,600.7,467.9,470.7,517.5,584.5,615.5,479.5
209509_s_at,480.7,402.5,456.7,463.2,457.1,355.3,316,413.8
209510_at,767.8,591.7,839.5,803.6,878.7,908.2,1163.4,509.4
209511_at,318.9,404.2,357.2,357.3,392.1,574.3,388.5,464.5
209514_s_at,1542.2,1312.7,942.7,1060,1287.4,1422.7,2389,2170.3
209520_s_at,238.8,252.2,205.8,231,105.9,120.7,207.1,131
209522_s_at,219.8,296.9,203.5,335.8,334.3,374.3,440.3,281.5
209523_at,1002.6,819.4,489.1,673.4,531.8,317.5,2082.6,402.2
209526_s_at,193.9,141.3,122.1,139.6,110.7,204,273.3,246
209533_s_at,175.7,303.7,267.6,308.6,282.8,271.1,418.8,304.7
209535_s_at,208.8,211.1,91.5,132.3,155.5,144.2,157.1,250.8
209544_at,51.2,59.8,65,69.3,52,41.5,51,141.8
209565_at,689.5,737.8,751.3,705,315.3,595.7,664.8,496.9
209570_s_at,586.9,260.7,238,242.6,272,198,286,69.4
209571_at,245.1,314.8,344.4,271.6,337.1,583.3,368.9,393.2
209574_s_at,288.4,150.9,281.9,272.9,80.8,99.9,419,93.5
209575_at,396.7,698.1,838.3,958.8,738.1,640.7,253.1,831.5
209585_s_at,222.3,290.2,192.4,226.9,106.6,190.4,542,139.7
209595_at,68.5,85.9,103,82.8,150.4,87,128.4,101.8
209604_s_at,2506.6,1155.1,925.6,1525,956,957.3,734.1,933.4
209606_at,1960,2231.6,1663.6,1547.7,1389.8,1533.6,3694.5,1223
209607_x_at,1081.5,932.7,1480.9,1594,1420.4,1433.4,716.1,1682.4
209610_s_at,159.9,340.3,154.9,173.1,284.9,204.6,336.1,181.2
209617_s_at,151.5,99.4,65.3,90.6,113.7,58.3,235.4,51.8
209619_at,6868.2,9165.8,8340.6,7572.8,9504.9,12131.4,2110.9,11263.6
209630_s_at,1264.8,1057.2,1216.2,1095.9,563.7,630.5,504.3,517.3
209640_at,254.2,204,250.1,193.6,223.6,195.3,301.3,263.3
209657_s_at,449.3,345.8,474.2,460.6,111.8,157.2,270.6,102.5
209662_at,546.6,640.9,505.6,534.8,280.9,230.7,590.3,151.6
209666_s_at,329.6,322,311,274.8,197.3,251.5,539,191.7
209667_at,546.3,238.3,282.2,461.1,339.4,336,1172.4,405
209674_at,562.1,476.9,409.4,517.5,163.5,126.9,469.1,144.8
209676_at,55.2,25.4,11.2,39.5,43.6,42.6,27.6,45.6
209678_s_at,140,197.6,229,284.4,337,396,164.8,405.1
209682_at,1195.6,911.6,641.6,859.5,428.1,399.4,308.4,352.2
209685_s_at,2391.1,1948.3,2531.5,2479.9,2566.4,2929.7,922.2,2998.8
209694_at,313.5,346.9,323.1,324.3,343,281.7,338.6,277.8
209695_at,341.6,199.7,258,281.1,246.6,246.2,491,399.5
209701_at,252,233.1,192,239.6,249.5,168.8,39.4,154.7
209706_at,210.7,152.4,132.6,140.7,207,103.1,117.5,201.3
209710_at,657.3,174.3,462.6,370.1,1101.6,919,526.7,513.3
209723_at,1347.8,2481.3,1122.2,2030.2,1023.6,801.5,4388.5,187.7
209724_s_at,535.4,323.1,382,424.2,167.5,123.7,420.2,147.9
209725_at,603.8,264.3,406.9,376.9,279.5,276.4,219,271.6
209732_at,4411.9,4799.6,2389.1,2987.2,3804.9,3765.2,1412.9,5000.5
209734_at,1469.4,1202.8,919.7,696.1,1133.4,1238.1,590.9,1286.9
209737_at,66.7,43.7,52.1,72.4,36.9,34.4,261.7,35.6
209753_s_at,433.3,715.1,586.6,546,289.3,260.3,617.8,294.7
209758_s_at,111.8,124.4,113.7,106.3,240.8,213.3,525.5,104.7
209761_s_at,696.1,1417.8,1145.8,1097.8,914.7,1055.9,513.6,787.1
209767_s_at,228.5,247.6,174.6,111,268,273.1,219,371.9
209773_s_at,254.1,565.1,427.9,218.5,1311.4,968.6,827.8,391.3
209778_at,160.9,202.1,233.9,120.9,132.6,261.7,170.8,188.9
209782_s_at,219.8,255.8,272.2,380.8,289.7,144,210.8,186.4
209786_at,2077,2243,1903.3,2289.6,1013.3,799.8,1133.2,783
209790_s_at,132.8,163.7,174.7,158.2,123.3,76.8,173.2,214.9
209795_at,1410.8,1318.1,1029.8,1740.5,808.8,563.7,2109,806
209798_at,1063.1,704.5,947.9,839.4,522.7,345.9,791.2,483.5
209808_x_at,284.6,258.9,271.2,290.7,159.5,311.8,348.4,254.5
209814_at,983.7,1226.2,1036.1,954.8,782.6,679.4,956.9,242.9
209815_at,1195.5,593,464.7,600.6,304,180.3,472.7,232.7
209821_at,91.7,14.5,3.2,53.3,47.7,36.9,89.3,62.5
209822_s_at,126.9,61,70.2,88.7,104.6,125,122.5,184
209827_s_at,1572.2,1446.7,1812.4,1776.8,969.8,1127.6,663.8,1311.1
209829_at,3556.7,3286.9,3497.7,2767.4,1098.1,1518.5,2370.9,1148.4
209833_at,353.7,376.5,299.2,260.4,439.7,304.2,581.3,424.4
209846_s_at,2567.5,2462.7,1097.4,2068.5,1241.4,1055.9,206.8,922.6
209860_s_at,2180.3,1600.8,1625.7,1474.1,1064,1318.2,832.5,906.7
209861_s_at,547,727.2,820.7,855.9,582.5,501.9,12.4,448.9
209863_s_at,100.2,96.2,75.7,109.9,140.8,73.2,147.3,127.3
209879_at,3446.5,3038.7,2648.4,2835.5,2629.5,2698.7,675.4,4940.5
209882_at,317.7,361.8,315,318.4,223.2,243.2,275.1,310.1
209884_s_at,824.4,630.8,593.9,721.8,101.8,91.8,592.8,58.4
209894_at,86.9,117,148.4,179.5,78.2,101.3,893.2,25.9
209903_s_at,1169.5,1030.6,848.7,924.5,647.1,501.7,2515.3,387
209907_s_at,1031.9,919.3,872,989.5,597.3,390.8,422.5,813.5
209925_at,127.5,76.9,59,79.4,117.3,76.4,425.5,94.9
209930_s_at,235.4,331.3,422.5,280.8,609.1,1204.3,58.6,1972.7
209941_at,630,369.9,406.3,378.2,49.4,167.4,53.9,108
209943_at,110.3,106.3,112.3,95.3,60.4,46.6,354.4,61.9
209944_at,828,1190.3,1089.9,977,953.9,566.7,2197.5,433
209945_s_at,173.5,162.4,152.8,200.3,380.1,397,395.2,755
209949_at,3019.4,3537.1,3966.7,4507.9,3120.4,4138.9,2093,6133.5
209951_s_at,174.3,92.8,79.2,109.2,101.2,183.2,16.7,185.9
209994_s_at,300.1,202.7,278.2,189.3,95.8,194.5,204.7,24.9
210004_at,136.5,69.5,79.5,98.4,472.8,371.9,313.6,313.4
210017_at,346.3,448.2,410.5,392.6,265.4,159.2,590.4,218.2
210024_s_at,1473.8,911.4,979.2,1134.8,1019.2,990.3,794.3,534.3
210027_s_at,1620.9,1129.2,1927.8,1581.7,1650.3,1500.1,408.5,1146
210031_at,3187.6,3846.4,3838.8,3634.9,1128,1195,656.8,1068.8
210033_s_at,98.6,67.9,61.9,76.1,100.3,92.3,203.9,76.9
210039_s_at,870.3,554.1,515.8,600.3,300.1,512,399.5,389.6
210046_s_at,506.4,807.4,854.1,528.1,721.7,439.5,281.7,617.7
210048_at,128.2,290.4,235.8,228.2,182.9,225,307.6,229.3
210058_at,349.2,301.9,281.4,317.8,283.4,185.3,281.5,351.3
210070_s_at,211,125.9,279.8,273.4,152.9,142.9,309.8,226.2
210073_at,69.1,60,38.5,43.9,48.3,30.1,176,55.5
210083_at,99.5,60.5,103.1,99.2,163.6,190.6,66.1,68.4
210093_s_at,435.1,670.5,367.2,434.8,479.8,379.4,546.5,136.9
210097_s_at,1223.4,1200.1,915.1,897.5,1144,1276.3,1820.2,1157.5
210105_s_at,2505.3,3150.1,3124.2,3158.7,2830.8,2776.5,5720.6,2195.3
210113_s_at,638.6,670.1,986.2,931.7,931.4,467.6,200.9,849.3
210114_at,222.4,228.4,212.3,188.6,220.2,186.4,255.7,49.4
210116_at,739,1133.2,959.2,947.8,512.8,350.5,295.5,152.5
210117_at,63,82.6,57.9,66.3,70.2,26.2,297.9,99.4
210125_s_at,1236.3,1376.8,1573.8,1280.7,1474.5,1755.2,591.9,853.3
210137_s_at,546.3,543.9,710.7,861.2,402.2,298.9,334.1,457
210140_at,4467.9,2832,1302.1,1086.1,1647.4,1811.9,578.6,6658.2
210141_s_at,124.4,97.5,89.1,189.8,237.8,157.1,37.2,270.3
210146_x_at,736.2,2110.6,1218,1184.6,2001.8,2440.9,6658.1,3649.7
210148_at,245.5,490,578.5,399.6,64.6,79.8,123,75.3
210152_at,147.4,293.5,218.8,194,303.6,236.6,235.3,235.5
210164_at,4097.3,4868.6,3440.5,2065.7,2269.1,1668.7,1039,1430.1
210176_at,335.9,498.3,661.7,619.6,391.2,509.1,259,1129.3
210188_at,161.6,234.6,218.5,129.9,125.4,108.7,48.7,35.2
210189_at,524,166.6,234.7,206.4,261.5,127.9,227.9,221.3
210190_at,160.7,433.3,348.3,380.9,188,209.6,46.5,274.2
210191_s_at,304.5,171,158.4,176.7,137.1,139.2,306.5,158.6
210195_s_at,113.1,64.2,190.3,84.9,123.4,76.5,140.6,114.4
210205_at,178.7,218.6,240,170.3,357.8,325,441.1,590.4
210213_s_at,625.8,840.4,913.4,1049.9,933,898.1,166.6,1236.5
210226_at,673.1,403.4,217.8,165,624.3,243.7,76.4,206.5
210240_s_at,277.3,564.5,540.2,491.8,380.4,300.7,118.1,616.8
210243_s_at,721.3,483.7,562,556.4,447.8,567.4,338.8,371.9
210260_s_at,1960.1,2744.9,2398.3,2665.8,1303.1,999.4,1168.7,1072.7
210266_s_at,1303.1,954.2,801.1,748.8,1135.5,1140.1,495.6,1280.2
210275_s_at,2945.8,3880.3,2811,3099.1,2881.5,3287.2,5172.5,2818.7
210277_at,120,98.1,145.6,132.3,96,100.5,72.2,106.8
210288_at,808.1,978.3,627.7,1231.4,516.9,408.2,184.8,264.8
210293_s_at,933.7,946.7,900.4,1037.9,708,611.4,2772.9,254.5
210296_s_at,557,790.5,716.6,721.7,391.4,372.9,449.2,237.6
210316_at,131.2,116.7,112.5,116.3,91.5,108.3,62.3,84
210338_s_at,6246.9,8767,7777.3,7216.1,5061.9,4995.8,450.9,2849.7
210349_at,191.4,110.4,250.4,260.3,107.3,121.3,181.2,122.4
210354_at,190,186.6,106.6,104.2,171.8,62.8,26,198.9
210356_x_at,2636.5,3732.7,2170,1918.8,560.1,754.6,420,389.9
210371_s_at,935.6,1703.5,1527.7,1367.5,1318.7,1015.4,590.7,1062
210375_at,55.7,50.8,67.5,102.5,102.7,100.5,19.9,17
210377_at,111.6,97.7,108.1,119.7,57.2,63.8,168.9,38.4
210378_s_at,409.6,341.8,388.6,399.2,473.1,300,361.6,295.1
210386_s_at,601.9,533.1,592.2,399,950,684,664.8,908.2
210406_s_at,1939.7,1641.5,1321.4,1491.2,1505.7,1695.9,1219.5,827.3
210414_at,153.8,132.7,147.8,137.2,132.3,106,141.5,94.7
210418_s_at,998.6,891,1313.2,1090.7,702.6,628.4,30,443.5
210423_s_at,398.6,453.4,510.7,860.5,566.5,1302.8,802.3,914.8
210428_s_at,1190.5,725.3,745.5,930.3,804.9,768.4,308,852.4
210448_s_at,1269.2,852.8,787.1,723.1,564.9,498.9,696.9,323.5
210479_s_at,199.9,116.6,69.4,104.6,241,290.1,261.5,173.9
210502_s_at,502.3,476.5,506.9,566.8,306.8,268.1,39,397.8
210504_at,115,116.9,96.8,104.2,97.4,35.5,105.5,125.8
210512_s_at,232.4,140.2,161,246.6,244.3,134.5,551.2,51.4
210517_s_at,99.2,53.9,75.6,116.7,326.6,35.8,204.9,19.7
210532_s_at,5375.5,3315.7,3541.8,3647.9,6163.7,5237.6,8438.6,5172.3
210534_s_at,73.9,68.4,60.9,68.5,117.7,155.5,137.3,143.4
210538_s_at,808.6,668.4,573.9,689.3,223.6,120.9,458.3,129.5
210555_s_at,974.9,978.2,877.7,924.7,647.5,555.4,11.1,489.2
210567_s_at,164.8,122,174.4,124.8,129,24.8,400.3,132.6
210574_s_at,567.4,682.8,706.5,583.3,675.3,614.4,301.6,492.6
210607_at,335.9,196.7,323.2,281.5,228.1,250.9,474.8,291.5
210621_s_at,500,598.8,560.7,595.2,380.7,377.1,358.4,309.4
210624_s_at,242.3,331.1,387.3,391.9,253,324.2,546.7,270.5
210627_s_at,390.4,460.1,327.4,374.4,323.5,239.3,487.3,381.1
210639_s_at,404.3,396.5,447,469,293.6,249.7,344.2,228.8
210641_at,61.7,70.1,83.3,96.5,71.9,108.7,88.6,142.6
210644_s_at,1325,1161.4,847.3,1155,851.4,1136.2,634.9,1288.8
210649_s_at,1181,554,847.3,989.9,581.3,892.9,262.9,414.4
210689_at,241.6,106.7,171.5,124.6,183.3,264.8,342.9,149.5
210690_at,370.7,204.1,212.4,162.9,46.5,55.4,136.5,5.4
210691_s_at,222.8,386.3,391.4,477.6,407.9,186.6,220.1,139.2
210715_s_at,542.3,365,495.3,657.6,605.6,825.1,499.7,428.3
210719_s_at,253,281.5,290.2,326.4,276.9,349.2,358.2,307.4
210730_s_at,137,71.1,81.2,76.1,163.2,49.2,90.6,25.3
210731_s_at,305.6,219.5,236.8,284,166,178.7,117.5,199.5
210740_s_at,898.9,765.3,648.3,771.4,873.5,1361.9,1651.2,1822.3
210759_s_at,1591.4,2285.9,2242.5,2074.4,1777.9,1774.4,196.6,1633.8
210771_at,164.6,156.9,82.7,118.5,95.7,74.4,298.5,62.4
210772_at,115.5,428.3,370.8,391.5,191.7,434.2,497.5,794
210785_s_at,1199.4,1611.8,1971.9,2423.4,1264.9,1683.4,18,2116.3
210786_s_at,1088.3,1345.6,1293,1384.4,448.6,670.1,309.5,721.7
210793_s_at,503.7,493.6,508.1,462.6,335,214.1,751,235.4
210796_x_at,196.9,212,234.7,256.7,201.5,323.4,322.1,310.6
210797_s_at,377.9,1114.5,478.4,563.8,447.5,1190.9,518.5,823.9
210803_at,91.6,74.1,101.1,141.1,98.9,51.9,67.3,117.1
210809_s_at,64.9,41.7,64.9,42.6,50.3,60.2,23.6,53.3
210817_s_at,1557.3,1974,1738.4,1654.4,1504.9,1256,1320.6,1349.7
210825_s_at,1635.7,963.4,1580.5,1250.9,1424.6,910,1776.9,857.1
210835_s_at,985.7,940.7,817.1,1126.4,1552.1,1708.8,511.5,1555
210837_s_at,85.9,88,93.5,93.4,118.1,108.8,56.8,36.1
210840_s_at,953.3,1835.3,2110.3,1630,1073.4,1063.2,328,1067.9
210845_s_at,687.7,621.5,732.6,670.8,753.3,655,1029.1,1015.5
210849_s_at,864.7,727.1,736.6,720.8,523,488,229.2,525.7
210878_s_at,794.9,942.6,1016.3,1098.4,659.5,453.7,463.1,734.3
210891_s_at,3066.4,3443.3,3182.3,3054.7,2142.3,1941.8,3205.6,3765.5
210907_s_at,2683.3,2807.4,2395.6,1682,2324.1,2467.1,3321.5,1175.4
210908_s_at,3777.7,4346,5317.8,4982.6,5985.5,6653.7,1107.4,5902.7
210910_s_at,145.7,94.6,135.9,149.2,115.6,139.4,26.3,229.3
210925_at,334.3,220.3,59.8,113.4,134.1,127.6,508.6,102.8
